permin,dbcons,inbounds,indns,inhttp,inhttps,inmail,meanbytes,meancapbytes,meanepoch,meaniplen,meanttl,numcons,numdstports,numsrcports,outbounds,outdns,outhttp,outhttps,outmail,totalbytes,totalcapbytes,totalepoch,totaliplen,totalttl,undstips,undstports,unsrcips,unsrcports
"Apr 13, 2011 23:29",0,11565,0,0,444,0,339.3310235431625,339.3310235431625,1302733773.689465,333.34860643713864,143.88601259815343,11978,8992,8992,413,0,0,656,0,4064507,4064507,15604145141252.412,3863177.0,1667495.0,144,206,144,205
"Apr 13, 2011 23:30",0,11402,0,0,504,0,330.01206365503083,330.01206365503083,1302733827.7237978,321.0165586122306,142.26003154021376,11688,8994,8994,286,0,0,688,0,3857181,3857181,15226352978435.75,3664083.0,1623756.0,147,210,147,210
"Apr 13, 2011 23:31",0,13971,0,0,564,0,436.45541713325866,436.45541713325866,1302733893.1935482,428.5153851645606,131.27429142571572,14288,11429,11429,317,0,0,770,0,6236075,6236075,18613461865949.418,6002215.0,1838759.0,150,213,147,213
"Apr 13, 2011 23:32",0,13331,0,0,538,0,378.5740699487636,378.5740699487636,1302733948.4524927,366.03048917521915,140.32676604989138,13467,10488,10488,136,0,0,756,0,5098257,5098257,17543918083809.72,4886141.0,1873222.0,145,211,150,211
"Apr 13, 2011 23:33",0,10866,0,0,466,0,339.9661217075386,339.9661217075386,1302734008.8617222,327.7177108212383,141.6570824912732,11010,8692,8692,144,0,0,668,0,3743027,3743027,14343101437567.562,3567535.0,1542079.0,149,203,151,202
"Apr 13, 2011 23:34",0,10229,0,0,464,0,347.89488966318237,347.89488966318237,1302734068.8746045,334.67287986727825,129.06255489411535,10332,9124,9124,103,0,0,668,0,3594450,3594450,13459848399612.414,3429393.0,1322504.0,147,207,149,206
"Apr 13, 2011 23:35",0,9807,0,0,524,0,355.44992947813824,355.44992947813824,1302734132.9930313,343.0618315167566,126.85504736681267,9926,8900,8900,119,0,0,696,0,3528196,3528196,12930939004088.828,3367838.0,1245336.0,142,212,141,211
"Apr 13, 2011 23:36",0,9815,0,0,508,0,357.3625465901078,357.3625465901078,1302734193.8230052,344.714968963061,126.67568942708863,9927,8938,8938,112,0,0,694,0,3547538,3547538,12932242342080.973,3387514.0,1244842.0,143,213,144,212
"Apr 13, 2011 23:37",0,9552,0,0,424,0,363.69875296300114,363.69875296300114,1302734248.2388997,351.3919341392247,127.6525635681534,9703,8698,8698,151,0,0,636,0,3528969,3528969,12640430410662.043,3371957.0,1224954.0,143,210,143,210
"Apr 13, 2011 23:38",0,9853,0,0,510,0,346.3356319574426,346.3356319574426,1302734312.2205102,339.0658761528327,133.0502685720077,10151,8368,8368,298,0,0,690,0,3515653,3515653,13224056003350.398,3345563.0,1312807.0,148,197,146,196
"Apr 13, 2011 23:39",0,1623,0,0,58,0,315.839588377724,315.839588377724,1302734343.7397835,304.7243076923077,154.51876923076924,1652,1234,1234,29,0,0,112,0,521767,521767,2152117135858.1226,495177.0,251093.0,39,51,40,49
"Apr 14, 2011 15:57",0,6706,0,0,256,0,627.0056975894814,40.0,1302793064.793291,620.9027179563345,109.29214317540472,6845,5848,5848,139,0,0,280,0,4291854,273800,8917618528510.078,4180538.0,735864.0,42,79,43,78
"Apr 14, 2011 15:58",0,67158,0,0,535,0,1006.3853043671684,40.0,1302793111.14055,994.7433389896103,88.74969485874192,67435,64084,64084,277,0,0,811,0,67865593,2697400,87853853449762.98,66828847.0,5962382.0,60,201,69,205
"Apr 14, 2011 15:59",0,24236,0,0,386,0,779.806275690855,40.0,1302793162.8264644,773.3615872754244,103.5272787209494,24571,21595,21595,335,0,0,434,0,19160620,982840,32010930803809.055,18767939.0,2512400.0,62,177,74,183
"Apr 14, 2011 16:00",0,9833,0,0,298,0,341.47242394504417,40.0,1302793227.8269732,333.70388300554714,132.40201714573877,10190,7453,7453,357,0,0,310,0,3479604,407600,13275462991556.857,3308674.0,1312766.0,56,147,64,150
"Apr 14, 2011 16:01",0,11067,0,0,306,0,249.3442317916002,40.0,1302793288.909707,236.77219068216635,137.97620978642877,11286,8094,8094,219,0,0,324,0,2814099,451440,14703325058634.953,2627461.0,1531122.0,55,188,66,190
"Apr 14, 2011 16:02",0,8970,0,0,208,0,259.0416081270939,40.0,1302793348.9062064,248.9889012208657,149.47924528301886,9253,5724,5724,283,0,0,208,0,2396912,370120,12054746857429.127,2243390.0,1346808.0,56,126,64,127
"Apr 14, 2011 16:03",0,14119,0,0,242,0,277.3193953262603,40.0,1302793415.1936889,266.60931975675294,171.27202658746995,14421,7010,7010,302,0,0,246,0,3999223,576840,18787583840508.188,3770389.0,2422129.0,63,142,70,142
"Apr 14, 2011 16:04",0,13027,0,0,240,0,252.90967112179007,40.0,1302793469.726009,241.6133108677338,170.842536570422,13318,6636,6636,291,0,0,224,0,3368251,532720,17350603429810.986,3154745.0,2230691.0,70,150,79,147
"Apr 14, 2011 16:05",0,12351,0,0,190,0,247.53628458498025,40.0,1302793531.1665926,235.63604211880073,175.99614178924523,12650,5818,5818,299,0,0,176,0,3131334,506000,16480338169257.396,2931548.0,2189568.0,57,140,63,143
"Apr 14, 2011 16:06",0,6757,0,0,228,0,234.5250998288648,40.0,1302793586.8732517,225.60203629924746,186.55334218680832,7012,2652,2652,255,0,0,224,0,1644490,280480,9135188631155.24,1528905.0,1264272.0,54,80,62,84
"Apr 14, 2011 16:07",0,5654,0,0,202,0,260.92258173809927,40.0,1302793657.3936467,253.3644202005983,156.68608129509062,5903,3316,3316,249,0,0,196,0,1540226,236120,7690390959594.696,1439870.0,890447.0,48,98,58,103
"Apr 14, 2011 16:08",0,6696,0,0,192,0,274.79682811830264,40.0,1302793711.8451972,264.1270839426733,138.09154723603393,6999,5070,5070,303,0,0,186,0,1923303,279960,9118253189204.535,1806101.0,944270.0,44,130,50,129
"Apr 14, 2011 16:09",0,8277,0,0,170,0,318.35771694816543,40.0,1302793763.4320307,311.3052315093205,136.4353577871317,8585,5800,5800,308,0,0,162,0,2733101,343400,11184484459063.982,2588503.0,1134460.0,54,127,62,124
"Apr 14, 2011 16:10",0,6608,0,0,280,0,309.86040005595186,40.0,1302793833.4852602,308.428529238039,135.6751329001772,7149,4505,4505,541,0,0,256,0,2215192,285960,9313673115586.125,2088678.0,918792.0,54,109,64,110
"Apr 14, 2011 16:11",0,7130,0,0,296,0,293.36761309604674,40.0,1302793889.608732,285.045931942305,137.12813331466182,7361,4702,4702,231,0,0,308,0,2159479,294440,9589865821409.877,2035513.0,979232.0,51,107,64,108
"Apr 14, 2011 16:12",0,4900,0,0,210,0,316.78507053291537,40.0,1302793951.1246002,311.1330759853718,153.96668021129622,5104,2793,2793,204,0,0,196,0,1616871,204160,6649460326539.959,1531397.0,757824.0,43,61,55,61
"Apr 14, 2011 16:13",0,6866,0,0,204,0,290.91427370780224,40.0,1302794007.1956468,284.6480755265069,176.2063907044299,7139,2916,2916,273,0,0,210,0,2076837,285560,9300646417369.723,1959802.0,1213181.0,55,65,63,65
"Apr 14, 2011 16:14",0,3993,0,0,200,0,311.7583529411765,40.0,1302794069.4689035,312.14100324432246,159.74170202146243,4250,2088,2088,257,0,0,198,0,1324973,170000,5536874795242.84,1250749.0,640085.0,49,51,57,50
"Apr 14, 2011 16:15",0,5570,0,0,170,0,290.20054945054943,40.0,1302794128.8509722,284.7937075437969,171.23793350017877,5824,2618,2618,254,0,0,174,0,1690128,232960,7587473006428.0625,1593136.0,957905.0,50,68,52,68
"Apr 14, 2011 16:16",0,8194,0,0,206,0,293.0538886927874,40.0,1302794188.0357964,285.4514445253702,166.622359796067,8499,4212,4212,305,0,0,204,0,2490665,339960,11072447804116.234,2351549.0,1372635.0,56,94,58,94
"Apr 14, 2011 16:17",0,6422,0,0,200,0,300.95440180586905,40.0,1302794239.7696178,292.9219572623103,164.21291421492722,6645,3299,3299,223,0,0,186,0,1999842,265800,8657067723269.11,1891690.0,1060487.0,48,77,57,77
"Apr 14, 2011 16:18",0,8192,0,0,198,0,291.741249706366,40.0,1302794308.2987173,285.3937880633374,168.05383678440927,8514,4244,4244,322,0,0,192,0,2483885,340560,11091990740855.28,2343083.0,1379722.0,51,82,60,83
"Apr 14, 2011 16:19",0,8015,0,0,236,0,316.6755804059803,40.0,1302794373.3955069,307.37812616648006,142.93741445813114,8227,5674,5674,212,0,0,232,0,2605290,329080,10718089309924.834,2470398.0,1148788.0,54,114,61,113
"Apr 14, 2011 16:20",0,5348,0,0,244,0,309.55977093772367,40.0,1302794431.0035229,304.28659217877095,132.02458100558658,5588,3868,3868,240,0,0,240,0,1729820,223520,7280015280447.686,1634019.0,708972.0,49,92,60,92
"Apr 14, 2011 16:21",0,3874,0,0,248,0,331.25066861171894,40.0,1302794493.222356,331.17925012840266,130.4910118130457,4113,2741,2741,239,0,0,260,0,1362434,164520,5358393750623.551,1289612.0,508132.0,44,66,52,66
"Apr 14, 2011 16:22",0,5413,0,0,320,0,331.45705139605195,40.0,1302794555.5701072,325.87589894892125,130.69813756223493,5623,4218,4218,210,0,0,302,0,1863783,224920,7325613785970.713,1767225.0,708776.0,41,97,50,97
"Apr 14, 2011 16:23",0,3872,0,0,218,0,333.8960348162476,40.0,1302794616.6930037,332.94857433808556,130.34419551934826,4136,2860,2860,264,0,0,228,0,1380994,165440,5388358534642.263,1307822.0,511992.0,49,83,63,79
"Apr 14, 2011 16:24",0,7381,0,0,250,0,297.17282665278503,40.0,1302794670.3262432,291.4636720335543,153.00324719253146,7684,4306,4306,303,0,0,240,0,2283476,307360,10010674246786.852,2154208.0,1130847.0,55,101,62,93
"Apr 14, 2011 16:25",0,6201,0,0,298,0,292.4078412995939,40.0,1302794730.275619,284.1493329046777,158.15801318116058,6402,3678,3678,201,0,0,278,0,1871995,256080,8340491863224.514,1767693.0,983901.0,48,85,58,85
"Apr 14, 2011 16:26",0,4517,0,0,236,0,295.94248065258313,40.0,1302794792.735659,293.3731014747964,162.14175654853622,4781,2293,2293,264,0,0,218,0,1414901,191240,6228661904069.185,1332794.0,736610.0,49,45,59,45
"Apr 14, 2011 16:27",0,4197,0,0,242,0,319.80710544295147,40.0,1302794850.3324683,315.83590596057945,153.40512942293992,4391,2533,2533,194,0,0,240,0,1404273,175640,5720572187809.868,1329985.0,645989.0,43,55,46,54
"Apr 14, 2011 16:28",0,5451,0,0,280,0,302.29264039065225,40.0,1302794915.0176382,298.73753424657536,153.82100456621004,5734,3146,3146,283,0,0,260,0,1733346,229360,7470226042711.138,1635588.0,842170.0,47,71,57,71
"Apr 14, 2011 16:29",0,5443,0,0,200,0,317.1069014585557,40.0,1302794967.2712095,309.9319640564827,155.98294516779754,5622,3224,3224,179,0,0,186,0,1782775,224880,7324313305998.74,1690059.0,850575.0,48,73,58,73
"Apr 14, 2011 16:30",0,7076,0,0,244,0,286.0687917177496,40.0,1302795027.2434905,278.67591549295776,162.25859154929577,7341,3874,3874,265,0,0,234,0,2100031,293640,9563818294994.463,1978599.0,1152036.0,54,88,63,87
"Apr 14, 2011 16:31",0,5667,0,0,198,0,308.56565143824025,40.0,1302795082.379216,303.57847454641535,146.64364981504315,5910,3650,3650,243,0,0,196,0,1823623,236400,7699518936861.167,1723415.0,832496.0,47,82,53,82
"Apr 14, 2011 16:32",0,4120,0,0,284,0,314.54271470654885,40.0,1302795146.4120305,314.62316750781065,128.15813506368661,4413,3053,3053,293,0,0,270,0,1388077,176520,5749234981116.29,1309147.0,533266.0,48,68,58,67
"Apr 14, 2011 16:33",0,4713,0,0,206,0,312.20561305732485,40.0,1302795215.2011693,312.3908725966617,130.71751531798014,5024,3456,3456,311,0,0,198,0,1568521,200960,6545243161170.674,1478546.0,618686.0,54,69,62,70
"Apr 14, 2011 16:34",0,3634,0,0,268,0,305.6714988351022,40.0,1302795269.6613662,304.04238446814327,125.71725458025705,3863,2822,2822,229,0,0,256,0,1180809,154520,5032698126701.857,1111883.0,459748.0,51,63,60,62
"Apr 14, 2011 16:35",0,4495,0,0,240,0,321.676314109385,40.0,1302795328.641455,316.8194290772295,128.70812126576675,4699,3329,3329,204,0,0,226,0,1511557,187960,6121835249286.196,1431707.0,581632.0,40,69,54,69
"Apr 14, 2011 16:36",0,2826,0,0,250,0,329.37181607674495,40.0,1302795391.4134967,331.2670654468684,137.4933145672062,3023,1798,1798,197,0,0,240,0,995691,120920,3938350468243.0005,941461.0,390756.0,43,42,54,42
"Apr 14, 2011 16:37",0,4699,0,0,188,0,329.97089783281734,40.0,1302795463.5128965,322.4373010821133,156.17419902397623,4845,2804,2804,146,0,0,172,0,1598709,193800,6312044020719.983,1519647.0,736049.0,35,72,46,72
"Apr 14, 2011 16:38",0,5203,0,0,230,0,287.10526315789474,40.0,1302795510.0425541,282.6679338528797,153.0900969397453,5510,3242,3242,307,0,0,216,0,1581950,220400,7178403260334.473,1487116.0,805407.0,47,77,56,72
"Apr 14, 2011 16:39",0,9830,0,0,184,0,285.50930070625685,40.0,1302795570.6143131,275.2452504317789,163.35680178807274,10053,5632,5632,223,0,0,172,0,2870225,402120,13097003871385.69,2709239.0,1607921.0,54,116,58,113
"Apr 14, 2011 16:40",0,6654,0,10,258,0,272.40690540733345,40.0,1302795630.2908525,267.60622381807303,160.9706762417714,7009,3680,3680,355,0,8,242,0,1909300,280360,9131294572708.586,1788680.0,1075928.0,56,89,65,89
"Apr 14, 2011 16:41",0,7815,0,0,248,0,282.34805940346934,40.0,1302795691.2420413,272.06373486297,164.89840662842576,8013,4108,4108,198,0,0,238,0,2262455,320520,10439301873922.477,2134340.0,1293628.0,49,87,59,85
"Apr 14, 2011 16:42",0,8395,0,0,260,0,295.36416453636997,40.0,1302795749.9537218,285.67447390322195,163.44168350968968,8606,4754,4754,211,0,0,252,0,2541904,344240,11211860224101.73,2402808.0,1374708.0,46,98,57,98
"Apr 14, 2011 16:43",0,3553,0,0,178,0,329.1739015352038,40.0,1302795810.0707157,330.314799213704,136.6506599269868,3778,2424,2424,225,0,0,180,0,1243619,151120,4921962570447.164,1176251.0,486613.0,42,57,51,57
"Apr 14, 2011 16:44",0,4713,0,0,314,0,323.43715846994536,40.0,1302795872.8217528,319.6380731037397,130.68540038030847,4941,3434,3434,228,0,0,302,0,1598103,197640,6437114407612.28,1512847.0,618534.0,47,71,57,71
"Apr 14, 2011 16:45",0,6683,0,0,272,0,318.4394114252741,40.0,1302795928.5867724,311.7715137956749,131.18538404175987,6932,5111,5111,249,0,0,266,0,2207422,277280,9030981376963.506,2090428.0,879598.0,50,104,57,103
"Apr 14, 2011 16:46",0,5438,0,0,238,0,323.0337813937036,40.0,1302795983.8962803,316.9324175824176,130.2827838827839,5654,4168,4168,216,0,0,230,0,1826433,226160,7366008492949.568,1730451.0,711344.0,46,86,57,85
"Apr 14, 2011 16:47",0,6285,0,0,184,0,491.3967317294598,40.0,1302796044.7937832,495.5957615056144,120.83884232168275,6609,4835,4835,324,0,0,172,0,3247641,264360,8610179060042.113,3133652.0,764064.0,52,71,60,71
"Apr 14, 2011 16:48",0,5887,0,0,282,0,298.4384914211719,40.0,1302796114.9962368,294.10607342243276,147.87430214853663,6178,3712,3712,291,0,0,274,0,1843753,247120,8048674398446.751,1738461.0,874085.0,56,78,68,78
"Apr 14, 2011 16:49",0,5649,0,0,280,0,288.49054393305437,40.0,1302796166.966542,286.1563880544266,159.08959180067149,5975,3303,3303,326,0,0,266,0,1723731,239000,7784207097625.088,1619359.0,900288.0,52,78,60,78
"Apr 14, 2011 16:50",0,7108,0,0,236,0,291.2358452138493,40.0,1302796230.0962698,283.53613445378153,161.7452380952381,7365,3934,3934,257,0,0,222,0,2144952,294600,9595094234659.027,2024448.0,1154861.0,48,75,60,75
"Apr 14, 2011 16:51",0,3902,0,0,274,0,317.0960232783705,40.0,1302796290.3189814,314.80142566191444,152.45595723014256,4124,2418,2418,222,0,0,266,0,1307704,164960,5372731901275.4795,1236540.0,598847.0,41,56,43,56
"Apr 14, 2011 16:52",0,6379,0,0,276,0,315.0578043544925,40.0,1302796350.8468041,305.22225700422604,160.9630615119737,6522,3660,3660,143,0,0,268,0,2054807,260880,8496837800222.856,1950065.0,1028393.0,35,75,45,75
"Apr 14, 2011 16:53",0,4699,0,0,204,0,297.40020181634713,40.0,1302796418.9757402,291.62633675823025,160.71545397357937,4955,2700,2700,256,0,0,210,0,1473618,198200,6455356256024.793,1390766.0,766452.0,44,64,55,61
"Apr 14, 2011 16:54",0,5133,0,0,336,0,293.303007518797,40.0,1302796469.1231337,286.3195335276968,157.29931972789115,5320,2900,2900,187,0,0,326,0,1560372,212800,6930877215735.071,1473114.0,809305.0,44,60,54,57
"Apr 14, 2011 16:55",0,4662,0,0,202,0,307.25201612903226,40.0,1302796529.5960653,306.499146029035,134.76046114432108,4960,3336,3336,298,0,0,192,0,1523970,198400,6461870786796.484,1435642.0,631218.0,51,66,57,66
"Apr 14, 2011 16:56",0,5529,0,0,276,0,337.67111882046834,40.0,1302796591.8261762,333.22759242560863,130.0,5765,4174,4174,236,0,0,268,0,1946674,230600,7510622351877.906,1847747.0,720850.0,47,84,56,84
"Apr 14, 2011 16:57",0,4664,0,0,198,0,318.21867612293147,40.0,1302796650.2973788,311.0967873119154,130.38633590890606,5076,3675,3675,412,0,0,186,0,1615278,203040,6612995796909.494,1529974.0,641240.0,49,83,55,82
"Apr 14, 2011 16:58",0,3664,0,0,198,0,329.6855458739108,40.0,1302796709.5785575,331.0661044613711,128.9455930359086,3902,2640,2640,238,0,0,194,0,1286433,156080,5083512760775.531,1216999.0,474004.0,46,54,57,54
"Apr 14, 2011 16:59",0,6596,0,0,180,0,315.98755854800936,40.0,1302796773.7989326,309.31068401937046,133.10018159806296,6832,4907,4907,236,0,0,170,0,2158827,273280,8900707558594.307,2043925.0,879526.0,52,95,65,95
"Apr 14, 2011 17:00",0,4720,0,10,230,0,290.9981858496271,40.0,1302796831.2525454,286.17193426042985,145.32026970080068,4961,3053,3053,241,0,8,226,0,1443642,198440,6463175079843.878,1358172.0,689690.0,45,80,57,78
"Apr 14, 2011 17:01",0,7075,0,0,186,0,364.3714520773344,40.0,1302796890.3159683,357.8558139534884,157.51811134601832,7293,4027,4027,218,0,0,170,0,2657361,291720,9501297721074.357,2538987.0,1117591.0,48,77,58,77
"Apr 14, 2011 17:02",0,6501,0,0,226,0,463.45466686451994,40.0,1302796940.9372892,460.2403361344538,142.59862490450726,6739,4190,4190,238,0,0,214,0,3123221,269560,8779548584976.393,3012273.0,933308.0,52,65,60,65
"Apr 14, 2011 17:03",0,5644,0,0,270,0,284.92443621676205,40.0,1302797013.2708752,280.9459936463113,157.4309918813978,5942,3201,3201,298,0,0,266,0,1693021,237680,7741219852855.54,1591840.0,892004.0,51,60,58,60
"Apr 14, 2011 17:04",0,8339,0,0,282,0,256.04111975839237,40.0,1302797070.8557231,246.9862291941085,166.0833433121782,8609,4211,4211,270,0,0,270,0,2204258,344360,11215779982996.92,2062582.0,1386962.0,63,94,73,93
"Apr 14, 2011 17:05",0,5451,0,0,222,0,280.5508444757213,40.0,1302797131.5302076,273.94759905057515,155.92386342888443,5684,3141,3141,233,0,0,212,0,1594651,227360,7405098895617.7,1500411.0,853995.0,48,63,58,63
"Apr 14, 2011 17:06",0,5184,0,0,216,0,294.7192136498516,40.0,1302797192.8577037,288.65178914967294,172.1113889957676,5392,2448,2448,208,0,0,204,0,1589126,215680,7024682463888.738,1500412.0,894635.0,46,58,54,58
"Apr 14, 2011 17:07",0,4656,0,0,250,0,320.20874089490115,40.0,1302797251.8971064,312.2459332191781,137.44477739726028,4805,3344,3344,149,0,0,244,0,1538603,192200,6259940795365.597,1458813.0,642142.0,40,77,49,77
"Apr 14, 2011 17:08",0,3615,0,0,232,0,327.5168311819792,40.0,1302797322.8126264,329.90580296896087,127.53252361673414,3951,2752,2752,336,0,0,218,0,1294019,158040,5147352222432.687,1222301.0,472508.0,45,69,55,65
"Apr 14, 2011 17:09",0,4975,0,0,196,0,299.64864348490636,40.0,1302797368.0357895,296.0419089633046,131.3960296771606,5234,3755,3755,259,0,0,186,0,1568361,209360,6818841424299.322,1476361.0,655272.0,51,85,58,82
"Apr 14, 2011 17:10",0,4129,0,0,218,0,302.4618015963512,40.0,1302797432.0917091,301.58540710316504,127.08625271804783,4385,3128,3128,256,0,0,204,0,1326295,175400,5712766739722.145,1248262.0,526010.0,50,57,60,57
"Apr 14, 2011 17:11",0,6094,0,0,236,0,303.9851185862657,40.0,1302797483.7867746,301.2191066188458,131.2373655037496,6451,4435,4435,357,0,0,230,0,1961008,258040,8404346567908.482,1847678.0,805010.0,50,87,62,87
"Apr 14, 2011 17:12",0,4539,0,0,228,0,311.99556681443954,40.0,1302797556.2947285,307.3851395911189,149.3114970323148,4737,2710,2710,198,0,0,212,0,1477923,189480,6171352024168.129,1398295.0,679218.0,49,60,59,60
"Apr 14, 2011 17:13",0,5379,0,0,186,0,292.1057898498928,40.0,1302797606.9975576,285.7480081526774,161.7543079488605,5596,2877,2877,217,0,0,180,0,1634624,223840,7290455408758.332,1542182.0,872988.0,46,62,55,62
"Apr 14, 2011 17:14",0,5292,0,0,240,0,307.5798655278939,40.0,1302797670.9125123,301.5905066867583,156.7144471651912,5503,3142,3142,211,0,0,230,0,1692612,220120,7169295583031.555,1601144.0,831997.0,49,64,59,64
