datetime,alert,description,numalerts,undstips,unsrcips
2011-04-13 11:43:39,COMMUNITY,SIP TCP/IP message flooding directed to SIP proxy,1,1,1
2011-04-13 11:43:44,COMMUNITY,SIP TCP/IP message flooding directed to SIP proxy,1,1,1
2011-04-13 11:43:52,portscan,TCP Portsweep,1,1,1
2011-04-13 11:44:16,portscan,TCP Portscan,1,1,1
2011-04-13 11:44:28,portscan,TCP Portscan,1,1,1
2011-04-13 11:44:54,portscan,TCP Portscan,1,1,1
2011-04-13 11:45:17,portscan,TCP Portscan,1,1,1
2011-04-13 11:45:22,portscan,TCP Portsweep,1,1,1
2011-04-13 11:46:27,portscan,TCP Portscan,1,1,1
2011-04-13 11:46:49,portscan,TCP Portscan,1,1,1
2011-04-13 11:47:47,spp_frag3,Fragmentation overlap,6,2,2
2011-04-13 11:47:53,portscan,TCP Portscan,1,1,1
2011-04-13 11:48:23,portscan,TCP Portscan,1,1,1
2011-04-13 11:49:13,portscan,TCP Portscan,1,1,1
2011-04-13 11:49:27,portscan,TCP Portscan,1,1,1
2011-04-13 11:50:40,portscan,TCP Portscan,1,1,1
2011-04-13 11:50:57,portscan,TCP Portscan,1,1,1
2011-04-13 11:51:09,portscan,TCP Portscan,1,1,1
2011-04-13 11:51:32,portscan,TCP Portscan,1,1,1
2011-04-13 11:51:40,portscan,TCP Portsweep,1,1,1
2011-04-13 11:52:37,portscan,TCP Portscan,1,1,1
2011-04-13 11:53:27,portscan,TCP Portscan,1,1,1
2011-04-13 11:53:48,portscan,TCP Portscan,1,1,1
2011-04-13 11:53:55,portscan,TCP Portscan,1,1,1
2011-04-13 11:54:41,portscan,TCP Portscan,1,1,1
2011-04-13 11:54:56,portscan,TCP Portscan,1,1,1
2011-04-13 11:56:01,portscan,TCP Portscan,1,1,1
2011-04-13 11:56:58,portscan,TCP Portscan,1,1,1
2011-04-13 11:57:29,portscan,TCP Portscan,1,1,1
2011-04-13 11:58:10,portscan,TCP Portscan,1,1,1
2011-04-13 11:59:08,portscan,TCP Portscan,1,1,1
2011-04-13 11:59:56,portscan,TCP Portsweep,1,1,1
2011-04-13 12:00:11,portscan,TCP Portscan,1,1,1
2011-04-13 12:01:15,portscan,TCP Portscan,1,1,1
2011-04-13 12:02:27,portscan,TCP Portscan,2,2,1
2011-04-13 12:03:33,portscan,TCP Portscan,1,1,1
2011-04-13 12:04:40,portscan,TCP Portscan,1,1,1
2011-04-13 12:05:01,portscan,TCP Portscan,1,1,1
2011-04-13 12:05:40,portscan,TCP Portscan,1,1,1
2011-04-13 12:05:56,portscan,TCP Portscan,1,1,1
2011-04-13 12:07:45,portscan,TCP Distributed Portscan,1,1,1
2011-04-13 12:07:52,portscan,TCP Portscan,1,1,1
2011-04-13 12:08:02,portscan,TCP Portscan,1,1,1
2011-04-13 12:08:48,portscan,TCP Portscan,1,1,1
2011-04-13 12:09:21,portscan,TCP Portscan,1,1,1
2011-04-13 12:09:56,portscan,TCP Portscan,1,1,1
2011-04-13 12:10:05,portscan,TCP Portscan,1,1,1
2011-04-13 12:11:11,portscan,TCP Portscan,1,1,1
2011-04-13 12:11:41,portscan,TCP Portscan,1,1,1
2011-04-13 12:12:19,portscan,TCP Portscan,1,1,1
2011-04-13 12:12:36,portscan,TCP Portscan,1,1,1
2011-04-13 12:14:22,portscan,TCP Portscan,1,1,1
2011-04-13 12:15:01,portscan,TCP Portscan,1,1,1
2011-04-13 12:15:38,portscan,TCP Portscan,1,1,1
2011-04-13 12:16:29,portscan,TCP Portscan,1,1,1
2011-04-13 12:16:39,portscan,TCP Portscan,1,1,1
2011-04-13 12:16:53,portscan,TCP Portscan,1,1,1
2011-04-13 12:17:36,portscan,TCP Portscan,1,1,1
2011-04-13 12:18:22,portscan,TCP Portsweep,1,1,1
2011-04-13 12:19:11,portscan,TCP Portscan,1,1,1
2011-04-13 12:19:21,portscan,TCP Portscan,1,1,1
2011-04-13 12:20:27,portscan,TCP Portscan,1,1,1
2011-04-13 12:20:40,portscan,TCP Portscan,1,1,1
2011-04-13 12:20:53,portscan,TCP Portscan,1,1,1
2011-04-13 12:22:15,portscan,TCP Portscan,1,1,1
2011-04-13 12:22:55,portscan,TCP Portscan,1,1,1
2011-04-13 12:23:18,portscan,TCP Portscan,1,1,1
2011-04-13 12:23:53,portscan,TCP Portscan,1,1,1
2011-04-13 12:23:56,portscan,TCP Portscan,1,1,1
2011-04-13 12:24:33,portscan,TCP Portsweep,1,1,1
2011-04-13 12:25:09,portscan,TCP Portscan,1,1,1
2011-04-13 12:25:27,portscan,TCP Portscan,1,1,1
2011-04-13 12:26:35,portscan,TCP Portscan,1,1,1
2011-04-13 12:26:42,portscan,TCP Portscan,1,1,1
2011-04-13 12:27:19,portscan,TCP Portscan,1,1,1
2011-04-13 12:27:41,portscan,TCP Portscan,1,1,1
2011-04-13 12:28:34,portscan,TCP Portscan,1,1,1
2011-04-13 12:29:20,portscan,TCP Portscan,1,1,1
2011-04-13 12:29:51,portscan,TCP Portscan,1,1,1
2011-04-13 12:30:34,portscan,TCP Portscan,1,1,1
2011-04-13 12:32:23,portscan,TCP Portscan,1,1,1
2011-04-13 12:32:25,portscan,TCP Portscan,1,1,1
2011-04-13 12:32:53,portscan,TCP Portscan,1,1,1
2011-04-13 12:33:44,portscan,TCP Portscan,1,1,1
2011-04-13 12:34:08,portscan,TCP Portscan,1,1,1
2011-04-13 12:35:05,portscan,TCP Portscan,1,1,1
2011-04-13 12:35:40,portscan,TCP Portscan,1,1,1
2011-04-13 12:35:50,portscan,TCP Portscan,1,1,1
2011-04-13 12:36:51,portscan,TCP Portscan,1,1,1
2011-04-13 12:37:20,portscan,TCP Portscan,1,1,1
2011-04-13 12:38:00,portscan,TCP Portscan,1,1,1
2011-04-13 12:39:05,portscan,TCP Portscan,1,1,1
2011-04-13 12:39:14,portscan,TCP Portscan,1,1,1
2011-04-13 12:39:58,portscan,TCP Portscan,1,1,1
2011-04-13 12:40:31,portscan,TCP Portscan,1,1,1
2011-04-13 12:40:58,portscan,TCP Portscan,1,1,1
2011-04-13 12:41:53,portscan,TCP Portscan,1,1,1
2011-04-13 12:42:39,portscan,TCP Portscan,1,1,1
2011-04-13 12:43:21,portscan,TCP Portscan,1,1,1
2011-04-13 12:44:15,portscan,TCP Portscan,1,1,1
2011-04-13 12:44:55,portscan,TCP Portscan,1,1,1
2011-04-13 12:45:33,portscan,TCP Portscan,1,1,1
2011-04-13 12:46:23,portscan,TCP Portscan,1,1,1
2011-04-13 12:47:25,portscan,TCP Portscan,1,1,1
2011-04-13 12:47:28,portscan,TCP Portscan,1,1,1
2011-04-13 12:48:15,portscan,TCP Portscan,1,1,1
2011-04-13 12:48:59,portscan,TCP Portscan,2,2,1
2011-04-13 12:49:40,portscan,TCP Portscan,1,1,1
2011-04-13 12:50:06,portscan,TCP Portscan,1,1,1
2011-04-13 12:50:27,portscan,TCP Portscan,1,1,1
2011-04-13 12:50:57,portscan,TCP Portscan,1,1,1
2011-04-13 12:52:07,portscan,TCP Portscan,1,1,1
2011-04-13 12:53:48,portscan,TCP Portscan,1,1,1
2011-04-13 12:54:05,portscan,TCP Portscan,1,1,1
2011-04-13 12:54:26,portscan,TCP Portscan,1,1,1
2011-04-13 12:55:26,portscan,TCP Portscan,1,1,1
2011-04-13 12:55:36,portscan,TCP Portscan,1,1,1
2011-04-13 12:56:29,portscan,TCP Portscan,1,1,1
2011-04-13 12:56:40,portscan,TCP Portsweep,1,1,1
2011-04-13 12:57:52,portscan,TCP Portscan,1,1,1
2011-04-13 12:58:50,portscan,TCP Portscan,1,1,1
2011-04-13 12:58:54,portscan,TCP Portscan,1,1,1
2011-04-13 12:59:10,portscan,TCP Portsweep,1,1,1
2011-04-13 12:59:44,portscan,TCP Portscan,1,1,1
2011-04-13 12:59:46,portscan,TCP Portscan,1,1,1
2011-04-13 13:00:17,portscan,TCP Portsweep,1,1,1
2011-04-13 13:00:58,portscan,TCP Portscan,1,1,1
2011-04-13 13:01:09,portscan,TCP Portscan,1,1,1
2011-04-13 13:02:10,portscan,TCP Portscan,1,1,1
2011-04-13 13:02:21,portscan,TCP Portscan,1,1,1
2011-04-13 13:03:17,portscan,TCP Portscan,1,1,1
2011-04-13 13:04:05,portscan,TCP Portscan,1,1,1
2011-04-13 13:04:26,portscan,TCP Portscan,1,1,1
2011-04-13 13:04:32,portscan,TCP Portscan,1,1,1
2011-04-13 13:05:20,portscan,TCP Portscan,1,1,1
2011-04-13 13:05:31,portscan,TCP Portscan,1,1,1
2011-04-13 13:06:52,portscan,TCP Portscan,1,1,1
2011-04-13 13:07:33,portscan,TCP Portscan,1,1,1
2011-04-13 13:07:57,portscan,TCP Portscan,1,1,1
2011-04-13 13:08:10,portscan,TCP Portscan,1,1,1
2011-04-13 13:08:50,portscan,TCP Portscan,1,1,1
2011-04-13 13:09:18,portscan,TCP Portscan,2,2,1
2011-04-13 13:09:50,portscan,TCP Portscan,1,1,1
2011-04-13 13:10:21,portscan,TCP Portscan,1,1,1
2011-04-13 13:10:59,portscan,TCP Portscan,1,1,1
2011-04-13 13:12:15,portscan,TCP Portscan,1,1,1
2011-04-13 13:12:24,portscan,TCP Portscan,1,1,1
2011-04-13 13:13:29,portscan,TCP Portscan,1,1,1
2011-04-13 13:13:30,portscan,TCP Portscan,1,1,1
2011-04-13 13:14:47,portscan,TCP Portscan,1,1,1
2011-04-13 13:14:54,portscan,TCP Portscan,1,1,1
2011-04-13 13:15:17,portscan,TCP Portscan,1,1,1
2011-04-13 13:16:27,portscan,TCP Portscan,1,1,1
2011-04-13 13:16:46,portscan,TCP Portscan,1,1,1
2011-04-13 13:17:47,portscan,TCP Portscan,1,1,1
2011-04-13 13:18:06,portscan,TCP Portscan,1,1,1
2011-04-13 13:19:27,portscan,TCP Portscan,1,1,1
2011-04-13 13:20:43,portscan,TCP Portscan,1,1,1
2011-04-13 13:21:20,portscan,TCP Portscan,1,1,1
2011-04-13 13:22:21,portscan,TCP Portscan,1,1,1
2011-04-13 13:23:41,portscan,TCP Portscan,1,1,1
2011-04-13 13:25:13,portscan,TCP Portscan,1,1,1
2011-04-13 13:25:42,portscan,TCP Portscan,1,1,1
2011-04-13 13:26:58,portscan,TCP Portscan,1,1,1
2011-04-13 13:28:04,portscan,TCP Portscan,2,2,1
2011-04-13 13:28:47,portscan,TCP Portsweep,1,1,1
2011-04-13 13:29:16,portscan,TCP Portscan,1,1,1
2011-04-13 13:29:17,portscan,TCP Portscan,1,1,1
2011-04-13 13:30:15,portscan,TCP Portscan,1,1,1
2011-04-13 13:30:17,portscan,TCP Portscan,1,1,1
2011-04-13 13:30:56,portscan,TCP Portscan,1,1,1
2011-04-13 13:30:57,portscan,TCP Portscan,1,1,1
2011-04-13 13:32:26,portscan,TCP Portscan,1,1,1
2011-04-13 13:32:34,portscan,TCP Portscan,1,1,1
2011-04-13 13:33:14,portscan,TCP Portscan,1,1,1
2011-04-13 13:34:18,portscan,TCP Portscan,1,1,1
2011-04-13 13:34:33,portscan,TCP Portscan,1,1,1
2011-04-13 13:35:45,portscan,TCP Portscan,1,1,1
2011-04-13 13:36:42,portscan,TCP Portscan,1,1,1
2011-04-13 13:37:39,portscan,TCP Portscan,1,1,1
2011-04-13 13:37:46,portscan,TCP Portscan,1,1,1
2011-04-13 13:38:49,portscan,TCP Portscan,1,1,1
2011-04-13 13:39:56,portscan,TCP Portscan,1,1,1
2011-04-13 13:40:58,portscan,TCP Portscan,1,1,1
2011-04-13 13:42:10,portscan,TCP Portscan,1,1,1
2011-04-13 13:42:11,portscan,TCP Distributed Portscan,1,1,1
2011-04-13 13:42:24,portscan,TCP Portsweep,1,1,1
2011-04-13 13:43:15,portscan,TCP Portscan,1,1,1
2011-04-13 13:43:20,portscan,TCP Portscan,1,1,1
2011-04-13 13:44:05,portscan,TCP Portscan,1,1,1
2011-04-13 13:44:48,portscan,TCP Portscan,1,1,1
2011-04-13 13:44:56,portscan,TCP Portscan,1,1,1
2011-04-13 13:45:36,portscan,TCP Portscan,1,1,1
2011-04-13 13:47:03,portscan,TCP Portscan,1,1,1
2011-04-13 13:47:53,portscan,TCP Portscan,1,1,1
2011-04-13 13:48:27,portscan,TCP Portscan,1,1,1
2011-04-13 13:48:31,portscan,TCP Portscan,1,1,1
2011-04-13 13:49:16,portscan,TCP Portsweep,1,1,1
2011-04-13 13:49:37,portscan,TCP Portscan,2,2,2
2011-04-13 13:50:42,portscan,TCP Portscan,1,1,1
2011-04-13 13:51:20,portscan,TCP Portscan,1,1,1
2011-04-13 13:52:02,portscan,TCP Portscan,1,1,1
2011-04-13 13:52:44,portscan,TCP Portscan,1,1,1
2011-04-13 13:53:26,portscan,TCP Portscan,1,1,1
2011-04-13 13:54:20,portscan,TCP Portscan,1,1,1
2011-04-13 13:54:37,portscan,TCP Portscan,1,1,1
2011-04-13 13:54:48,portscan,TCP Portscan,1,1,1
2011-04-13 13:55:15,portscan,TCP Portsweep,1,1,1
2011-04-13 13:56:38,portscan,TCP Portscan,1,1,1
2011-04-13 13:57:08,portscan,TCP Portsweep,2,1,1
2011-04-13 13:57:21,portscan,TCP Portscan,1,1,1
2011-04-13 13:57:43,portscan,TCP Portscan,1,1,1
2011-04-13 13:59:23,portscan,TCP Portscan,1,1,1
2011-04-13 13:59:49,portscan,TCP Portscan,1,1,1
2011-04-13 13:59:56,portscan,TCP Portscan,1,1,1
2011-04-13 14:00:58,portscan,TCP Portscan,1,1,1
2011-04-13 14:01:48,portscan,TCP Portscan,1,1,1
2011-04-13 14:01:53,portscan,TCP Portsweep,1,1,1
2011-04-13 14:02:32,portscan,TCP Portscan,1,1,1
2011-04-13 14:03:27,portscan,TCP Portscan,1,1,1
2011-04-13 14:03:53,portscan,TCP Portscan,1,1,1
2011-04-13 14:05:14,portscan,TCP Portscan,1,1,1
2011-04-13 14:06:20,portscan,TCP Portscan,1,1,1
2011-04-13 14:06:29,portscan,TCP Portscan,1,1,1
2011-04-13 14:06:47,portscan,TCP Portscan,1,1,1
2011-04-13 14:07:35,portscan,TCP Portscan,1,1,1
2011-04-13 14:08:12,portscan,TCP Portscan,1,1,1
2011-04-13 14:08:36,portscan,TCP Portscan,1,1,1
2011-04-13 14:09:56,portscan,TCP Portscan,1,1,1
2011-04-13 14:10:39,portscan,TCP Portscan,1,1,1
2011-04-13 14:10:58,portscan,TCP Portscan,1,1,1
2011-04-13 14:12:06,portscan,TCP Portscan,1,1,1
2011-04-13 14:12:43,portscan,TCP Portscan,1,1,1
2011-04-13 14:13:12,portscan,TCP Portscan,1,1,1
2011-04-13 14:14:32,portscan,TCP Portscan,1,1,1
2011-04-13 14:14:55,portscan,TCP Portscan,1,1,1
2011-04-13 14:15:34,portscan,TCP Portscan,1,1,1
2011-04-13 14:15:56,portscan,TCP Portscan,1,1,1
2011-04-13 14:16:41,portscan,TCP Portscan,1,1,1
2011-04-13 14:17:43,portscan,TCP Portscan,1,1,1
2011-04-13 14:18:46,portscan,TCP Portscan,1,1,1
2011-04-13 14:18:51,portscan,TCP Portscan,1,1,1
2011-04-13 14:19:13,portscan,TCP Portscan,1,1,1
2011-04-13 14:19:45,portscan,TCP Portscan,1,1,1
2011-04-13 14:20:52,portscan,TCP Portscan,1,1,1
2011-04-13 14:20:59,portscan,TCP Portscan,1,1,1
2011-04-13 14:21:20,portscan,TCP Portscan,1,1,1
2011-04-13 14:22:16,portscan,TCP Portscan,1,1,1
2011-04-13 14:23:02,portscan,TCP Portscan,1,1,1
2011-04-13 14:23:45,portscan,TCP Portscan,1,1,1
2011-04-13 14:24:41,portscan,TCP Portscan,1,1,1
2011-04-13 14:25:06,portscan,TCP Portscan,1,1,1
2011-04-13 14:26:03,portscan,TCP Portscan,1,1,1
2011-04-13 14:26:28,portscan,TCP Portscan,1,1,1
2011-04-13 14:27:01,portscan,TCP Portscan,1,1,1
2011-04-13 14:27:12,portscan,TCP Portscan,1,1,1
2011-04-13 14:28:12,portscan,TCP Portscan,1,1,1
2011-04-13 14:28:23,portscan,TCP Portscan,1,1,1
2011-04-13 14:29:06,portscan,TCP Portsweep,1,1,1
2011-04-13 14:29:43,portscan,TCP Portscan,1,1,1
2011-04-13 14:30:44,portscan,TCP Portscan,1,1,1
2011-04-13 14:31:43,portscan,TCP Portscan,1,1,1
2011-04-13 14:33:03,portscan,TCP Portscan,1,1,1
2011-04-13 14:33:47,portscan,TCP Portscan,1,1,1
2011-04-13 14:34:09,portscan,TCP Portscan,1,1,1
2011-04-13 14:35:06,portscan,TCP Portscan,1,1,1
2011-04-13 14:36:19,portscan,TCP Portscan,1,1,1
2011-04-13 14:37:16,portscan,TCP Portscan,1,1,1
2011-04-13 14:37:23,portscan,TCP Portscan,1,1,1
2011-04-13 14:39:28,portscan,TCP Portscan,1,1,1
2011-04-13 14:40:39,portscan,TCP Portscan,1,1,1
2011-04-13 14:41:05,portscan,TCP Portscan,1,1,1
2011-04-13 14:41:30,portscan,TCP Portscan,1,1,1
2011-04-13 14:42:29,portscan,TCP Portscan,1,1,1
2011-04-13 14:43:05,portscan,TCP Portscan,1,1,1
2011-04-13 14:43:20,portscan,TCP Portscan,1,1,1
2011-04-13 14:44:26,portscan,TCP Portscan,1,1,1
2011-04-13 14:45:21,portscan,TCP Portscan,1,1,1
2011-04-13 14:45:32,portscan,TCP Portscan,1,1,1
2011-04-13 14:45:57,portscan,TCP Portscan,1,1,1
2011-04-13 14:46:27,portscan,TCP Portscan,1,1,1
2011-04-13 14:47:17,portscan,TCP Portscan,1,1,1
2011-04-13 14:48:47,portscan,TCP Portscan,1,1,1
2011-04-13 14:49:46,portscan,TCP Portscan,1,1,1
2011-04-13 14:50:05,portscan,TCP Portscan,1,1,1
2011-04-13 14:50:16,portscan,TCP Portscan,1,1,1
2011-04-13 14:51:04,portscan,TCP Portscan,1,1,1
2011-04-13 14:51:20,portscan,TCP Portscan,1,1,1
2011-04-13 14:52:24,portscan,TCP Portscan,1,1,1
2011-04-13 14:52:33,portscan,TCP Portscan,1,1,1
2011-04-13 14:53:25,portscan,TCP Portscan,1,1,1
2011-04-13 14:53:35,portscan,TCP Portscan,1,1,1
2011-04-13 14:54:16,portscan,TCP Portscan,1,1,1
2011-04-13 14:54:26,portscan,TCP Portscan,1,1,1
2011-04-13 14:55:52,portscan,TCP Portscan,2,2,1
2011-04-13 14:56:34,portscan,TCP Portscan,1,1,1
2011-04-13 14:56:51,portscan,TCP Portscan,1,1,1
2011-04-13 14:57:34,portscan,TCP Portscan,1,1,1
2011-04-13 14:58:55,portscan,TCP Portscan,1,1,1
2011-04-13 14:59:03,portscan,TCP Portscan,1,1,1
2011-04-13 14:59:57,portscan,TCP Portscan,1,1,1
2011-04-13 15:00:50,portscan,TCP Portscan,1,1,1
2011-04-13 15:01:13,portscan,TCP Portscan,1,1,1
2011-04-13 15:01:57,portscan,TCP Portscan,1,1,1
2011-04-13 15:02:34,portscan,TCP Portscan,1,1,1
2011-04-13 15:03:42,portscan,TCP Portscan,1,1,1
2011-04-13 15:04:10,portscan,TCP Portscan,2,2,1
2011-04-13 15:04:54,portscan,TCP Portscan,1,1,1
2011-04-13 15:05:03,portscan,TCP Portsweep,1,1,1
2011-04-13 15:05:34,portscan,TCP Portscan,1,1,1
2011-04-13 15:05:58,portscan,TCP Portscan,1,1,1
2011-04-13 15:06:09,portscan,TCP Portsweep,1,1,1
2011-04-13 15:06:20,portscan,TCP Portscan,1,1,1
2011-04-13 15:07:07,portscan,TCP Portscan,1,1,1
2011-04-13 15:08:45,portscan,TCP Portscan,1,1,1
2011-04-13 15:09:06,portscan,TCP Portscan,1,1,1
2011-04-13 15:09:18,portscan,TCP Portsweep,1,1,1
2011-04-13 15:09:37,portscan,TCP Portscan,1,1,1
2011-04-13 15:10:30,portscan,TCP Portscan,2,2,1
2011-04-13 15:10:57,portscan,TCP Portscan,1,1,1
2011-04-13 15:11:54,portscan,TCP Portscan,1,1,1
2011-04-13 15:11:55,portscan,TCP Portscan,1,1,1
2011-04-13 15:12:33,portscan,TCP Portsweep,1,1,1
2011-04-13 15:13:16,portscan,TCP Portscan,1,1,1
2011-04-13 15:13:17,portscan,TCP Portscan,1,1,1
2011-04-13 15:13:46,portscan,TCP Portscan,1,1,1
2011-04-13 15:14:21,portscan,TCP Portscan,1,1,1
2011-04-13 15:14:57,portscan,TCP Portscan,1,1,1
2011-04-13 15:15:49,portscan,TCP Portscan,1,1,1
2011-04-13 15:16:10,portscan,TCP Portscan,1,1,1
2011-04-13 15:16:53,portscan,TCP Portscan,1,1,1
2011-04-13 15:17:55,portscan,TCP Portsweep,2,1,1
2011-04-13 15:18:19,portscan,TCP Portscan,1,1,1
2011-04-13 15:19:40,portscan,TCP Portscan,1,1,1
2011-04-13 15:20:21,portscan,TCP Portscan,1,1,1
2011-04-13 15:20:22,portscan,TCP Portscan,1,1,1
2011-04-13 15:21:02,portscan,TCP Portsweep,1,1,1
2011-04-13 15:21:37,portscan,TCP Portscan,1,1,1
2011-04-13 15:23:08,portscan,TCP Portscan,1,1,1
2011-04-13 15:23:35,portscan,TCP Portscan,1,1,1
2011-04-13 15:25:16,portscan,TCP Portscan,2,2,1
2011-04-13 15:25:34,portscan,TCP Portscan,1,1,1
2011-04-13 15:25:41,portscan,TCP Portsweep,1,1,1
2011-04-13 15:26:41,portscan,TCP Portscan,1,1,1
2011-04-13 15:27:12,portscan,TCP Portscan,1,1,1
2011-04-13 15:27:46,portscan,TCP Portscan,1,1,1
2011-04-13 15:28:33,portscan,TCP Portscan,2,2,2
2011-04-13 15:29:36,portscan,TCP Portscan,1,1,1
2011-04-13 15:29:42,portscan,TCP Portscan,1,1,1
2011-04-13 15:30:26,portscan,TCP Portscan,1,1,1
2011-04-13 15:30:42,portscan,TCP Portscan,1,1,1
2011-04-13 15:31:27,portscan,TCP Portscan,1,1,1
2011-04-13 15:31:40,portscan,TCP Portscan,1,1,1
2011-04-13 15:32:50,portscan,TCP Portscan,1,1,1
2011-04-13 15:33:02,portscan,TCP Portscan,1,1,1
2011-04-13 15:33:22,portscan,TCP Portsweep,1,1,1
2011-04-13 15:33:56,portscan,TCP Portscan,1,1,1
2011-04-13 15:34:48,portscan,TCP Portscan,1,1,1
2011-04-13 15:35:03,portscan,TCP Portscan,1,1,1
2011-04-13 15:35:11,portscan,TCP Portsweep,1,1,1
2011-04-13 15:35:54,portscan,TCP Portscan,1,1,1
2011-04-13 15:35:55,portscan,TCP Portscan,1,1,1
2011-04-13 15:36:35,portscan,TCP Portsweep,1,1,1
2011-04-13 15:37:28,portscan,TCP Portscan,1,1,1
2011-04-13 15:38:11,portscan,TCP Portscan,1,1,1
2011-04-13 15:38:47,portscan,TCP Portscan,1,1,1
2011-04-13 15:39:39,portscan,TCP Portscan,2,2,1
2011-04-13 15:40:29,portscan,TCP Portscan,1,1,1
2011-04-13 15:41:18,portscan,TCP Portscan,1,1,1
2011-04-13 15:42:12,portscan,TCP Portscan,1,1,1
2011-04-13 15:42:15,portscan,TCP Portscan,1,1,1
2011-04-13 15:42:49,portscan,TCP Portscan,1,1,1
2011-04-13 15:42:55,portscan,TCP Portscan,1,1,1
2011-04-13 15:43:04,portscan,TCP Portscan,2,2,1
2011-04-13 15:44:19,portscan,TCP Portscan,1,1,1
2011-04-13 15:44:27,portscan,TCP Portsweep,1,1,1
2011-04-13 15:44:53,portscan,TCP Portscan,1,1,1
2011-04-13 15:44:54,portscan,TCP Portscan,1,1,1
2011-04-13 15:45:25,portscan,TCP Portscan,2,2,1
2011-04-13 15:46:27,portscan,TCP Portscan,1,1,1
2011-04-13 15:46:31,portscan,TCP Portscan,1,1,1
2011-04-13 15:47:14,portscan,TCP Portscan,1,1,1
2011-04-13 15:47:55,portscan,TCP Portscan,1,1,1
2011-04-13 15:48:11,portscan,TCP Portsweep,1,1,1
2011-04-13 15:48:36,portscan,TCP Portscan,1,1,1
2011-04-13 15:48:47,portscan,TCP Portscan,1,1,1
2011-04-13 15:49:44,portscan,TCP Portscan,1,1,1
2011-04-13 15:50:42,portscan,TCP Portscan,1,1,1
2011-04-13 15:51:14,portscan,TCP Portscan,1,1,1
2011-04-13 15:51:58,portscan,TCP Portscan,1,1,1
2011-04-13 15:52:37,portscan,TCP Portscan,1,1,1
2011-04-13 15:54:06,portscan,TCP Portscan,2,2,1
2011-04-13 15:54:57,portscan,TCP Portscan,1,1,1
2011-04-13 15:55:16,portscan,TCP Portscan,1,1,1
2011-04-13 15:55:40,portscan,TCP Portsweep,1,1,1
2011-04-13 15:55:41,portscan,TCP Portscan,1,1,1
2011-04-13 15:56:22,portscan,TCP Portscan,1,1,1
2011-04-13 15:56:59,portscan,TCP Portsweep,1,1,1
2011-04-13 15:57:01,portscan,TCP Portscan,1,1,1
2011-04-13 15:57:13,portscan,TCP Portscan,1,1,1
2011-04-13 15:58:02,portscan,TCP Portsweep,2,1,1
2011-04-13 15:58:14,portscan,TCP Portscan,1,1,1
2011-04-13 15:58:41,portscan,TCP Portsweep,1,1,1
2011-04-13 15:59:05,portscan,TCP Portscan,1,1,1
2011-04-13 15:59:52,portscan,TCP Portscan,1,1,1
2011-04-13 16:00:10,portscan,TCP Portsweep,1,1,1
2011-04-13 16:00:47,portscan,TCP Portscan,1,1,1
2011-04-13 16:01:06,portscan,TCP Portscan,1,1,1
2011-04-13 16:01:27,portscan,TCP Portscan,1,1,1
2011-04-13 16:01:40,portscan,TCP Portscan,1,1,1
2011-04-13 16:02:16,portscan,TCP Portscan,1,1,1
2011-04-13 16:02:41,portscan,TCP Portscan,1,1,1
2011-04-13 16:03:35,portscan,TCP Portscan,1,1,1
2011-04-13 16:04:13,portscan,TCP Portsweep,1,1,1
2011-04-13 16:04:14,portscan,TCP Portscan,1,1,1
2011-04-13 16:04:55,portscan,TCP Portscan,1,1,1
2011-04-13 16:05:23,portscan,TCP Portsweep,1,1,1
2011-04-13 16:05:49,portscan,TCP Portscan,1,1,1
2011-04-13 16:05:50,portscan,TCP Portscan,1,1,1
2011-04-13 16:06:55,portscan,TCP Portscan,1,1,1
2011-04-13 16:07:42,portscan,TCP Portscan,1,1,1
2011-04-13 16:07:59,portscan,TCP Portscan,1,1,1
2011-04-13 16:08:50,portscan,TCP Portscan,1,1,1
2011-04-13 16:09:15,portscan,TCP Portscan,1,1,1
2011-04-13 16:09:57,portscan,TCP Portscan,1,1,1
2011-04-13 16:10:08,portscan,TCP Portscan,1,1,1
2011-04-13 16:10:39,portscan,TCP Portsweep,1,1,1
2011-04-13 16:11:06,portscan,TCP Portscan,1,1,1
2011-04-13 16:12:10,portscan,TCP Portscan,1,1,1
2011-04-13 16:12:38,portscan,TCP Portsweep,1,1,1
2011-04-13 16:12:43,portscan,TCP Portscan,1,1,1
2011-04-13 16:13:14,portscan,TCP Portsweep,1,1,1
2011-04-13 16:14:05,portscan,TCP Portsweep,2,1,1
2011-04-13 16:15:12,portscan,TCP Portscan,1,1,1
2011-04-13 16:16:02,portscan,TCP Portscan,1,1,1
2011-04-13 16:16:13,portscan,TCP Portscan,1,1,1
2011-04-13 16:17:11,portscan,TCP Portscan,1,1,1
2011-04-13 16:18:15,portscan,TCP Portscan,2,2,1
2011-04-13 16:18:31,portscan,TCP Portscan,1,1,1
2011-04-13 16:19:14,portscan,TCP Portsweep,1,1,1
2011-04-13 16:19:20,portscan,TCP Portscan,1,1,1
2011-04-13 16:19:21,portscan,TCP Portscan,1,1,1
2011-04-13 16:20:09,portscan,TCP Portsweep,1,1,1
2011-04-13 16:20:49,portscan,TCP Portscan,1,1,1
2011-04-13 16:20:56,portscan,TCP Portscan,1,1,1
2011-04-13 16:21:03,portscan,TCP Portsweep,1,1,1
2011-04-13 16:21:25,portscan,TCP Portscan,1,1,1
